sggCd,gu,contract_month,avg_sale_price,med_sale_price,avg_sale_price_per_m2,med_sale_price_per_m2,sale_count,avg_jeonse_deposit,med_jeonse_deposit,avg_jeonse_deposit_per_m2,med_jeonse_deposit_per_m2,jeonse_count,total_rent_count,monthly_count,monthly_ratio,jeonse_rate,gap_rate,sale_growth_1m,jeonse_growth_1m,growth_gap_1m,sale_volume_growth_1m,rent_volume_growth_1m
11260,중랑구,2024-09,62789.69072164949,59500.0,907.5115214336755,883.7044892188052,97,39616.68571428571,39680.0,563.1554674357363,559.3333333333334,175,470,295,0.6276595744680851,0.6205491105458036,0.37945088945419636,-0.04391154036784595,0.2330054340997132,-0.27691697446755914,-0.515,-0.3691275167785235
11260,중랑구,2024-10,62899.51754385965,61850.0,910.9018942294562,889.918974975958,114,38198.35106382979,37000.0,595.0122672822565,587.9118341203978,188,380,192,0.5052631578947369,0.6532122405844651,0.34678775941553486,0.0037359005541048873,0.05656839307904882,-0.05283249252494393,0.17525773195876293,-0.19148936170212771
11260,중랑구,2024-11,61660.63829787234,60000.0,898.995866234268,870.4464887670995,94,39155.23560209424,39680.0,576.4639025508441,567.2027000198531,191,421,230,0.5463182897862233,0.6412308712447674,0.3587691287552326,-0.013070593079905324,-0.031173079533524328,0.018102486453619004,-0.17543859649122806,0.10789473684210527
11260,중랑구,2024-12,60824.7191011236,59500.0,900.6022112646549,880.0945067926757,89,36810.63905325444,36000.0,581.5746698350915,568.9424364123159,169,398,229,0.5753768844221105,0.6457619829940519,0.35423801700594815,0.0017868213756262463,0.008865719538781791,-0.007078898163155545,-0.05319148936170215,-0.05463182897862229
11260,중랑구,2025-01,73364.43181818182,66000.0,947.3868852792541,906.0227372260733,88,40423.748768472906,40000.0,562.6912897054584,553.2275530863035,203,385,182,0.4727272727272727,0.5939403410039797,0.40605965899602026,0.051948211351716234,-0.03246939921745151,0.08441761056916774,-0.011235955056179803,-0.03266331658291455
11260,중랑구,2025-02,63849.25925925926,61000.0,936.7919391499198,894.1129194293751,135,39328.764,38000.0,566.270038294147,554.5363000114303,250,507,257,0.5069033530571992,0.6044779151366328,0.39552208486336715,-0.011183336284216416,0.006360056844956441,-0.017543393129172857,0.5340909090909092,0.316883116883117
11260,중랑구,2025-03,61672.60638297872,60250.0,907.5663849338615,884.3635153352894,188,39411.61825726141,38500.0,575.8894450963711,557.839107457428,241,479,238,0.4968684759916493,0.6345425025171451,0.36545749748285494,-0.031197486864136148,0.01698731374028184,-0.04818480060441799,0.3925925925925926,-0.05522682445759364
11260,중랑구,2025-04,60245.94594594595,58750.0,889.1525717345926,878.1883258223734,148,39696.438095238096,38000.0,584.3071507907657,567.5029868578256,210,418,208,0.49760765550239233,0.6571506053802185,0.3428493946197815,-0.020289219064245967,0.014616877885278878,-0.034906096949524845,-0.21276595744680848,-0.12734864300626303
11260,중랑구,2025-05,60235.051546391755,60000.0,886.8722214701228,874.8114630467571,194,40535.8373015873,39180.0,574.417356061719,567.2718714560835,252,529,277,0.5236294896030246,0.6476889704692033,0.35231102953079674,-0.0025646332665059113,-0.016925678071306183,0.014361044804800271,0.31081081081081074,0.26555023923444976
11260,중랑구,2025-06,68655.01730103807,66500.0,959.5824937658974,921.2898057280192,289,42185.48669201521,43000.0,612.9584292101044,588.5100420364316,263,483,220,0.4554865424430642,0.6387761690029785,0.3612238309970215,0.081985060007006,0.0670959412031491,0.014889118803856904,0.4896907216494846,-0.08695652173913049
11260,중랑구,2025-07,62949.63503649635,65500.0,925.4503173199571,895.6228956228956,137,43028.275,40975.0,616.4209603578532,584.7891506137137,240,497,257,0.5171026156941649,0.6660767723792754,0.33392322762072457,-0.03556981986195684,0.005648884137560151,-0.04121870399951699,-0.5259515570934257,0.02898550724637672
11260,중랑구,2025-08,64906.49253731343,64000.0,916.473238836801,884.7680594976342,134,42900.775,42000.0,614.8263211213531,583.6889786569841,240,422,182,0.4312796208530806,0.6708611829208435,0.3291388170791565,-0.009700227354346946,-0.0025869322087529456,-0.007113295145594001,-0.021897810218978075,-0.15090543259557343
11260,중랑구,2025-09,61847.5,60000.0,1044.0935805645338,971.5252176375308,260,47976.07324840764,52706.0,611.4573579325722,626.4306117816201,628,841,213,0.25326991676575505,0.5856346301851235,0.4143653698148765,0.13925157475379213,-0.005479536371566507,0.14473111112535864,0.9402985074626866,0.9928909952606635
11260,중랑구,2025-10,71268.30708661418,70000.0,1006.5531040113938,953.003565363116,254,42271.17408906882,43000.0,580.9885745769728,567.0407560543414,247,629,382,0.6073131955484896,0.5772060830785499,0.4227939169214501,-0.03595508798439517,-0.04982977628827434,0.013874688303879168,-0.023076923076923106,-0.25208085612366227
11260,중랑구,2025-11,65472.77227722772,62500.0,923.881064060404,910.6746911624961,101,43832.27074235808,43000.0,598.0205198037345,577.5196356676126,229,621,392,0.6312399355877617,0.6472916732111261,0.35270832678887387,-0.08213380856064001,0.029315456399745754,-0.11144926496038576,-0.6023622047244095,-0.012718600953895098
11260,중랑구,2025-12,68617.85714285714,64500.0,997.4196650486367,942.95438562358,154,42795.059907834104,43000.0,583.531242654561,576.5384162842688,217,763,546,0.7155963302752294,0.5850408439922894,0.4149591560077106,0.07959747617841062,-0.024228729064228016,0.10382620524263864,0.5247524752475248,0.2286634460547503
11260,중랑구,2026-01,68213.38461538461,66000.0,967.4380682908715,932.1785085143863,195,41043.64855072464,41000.0,580.808712654384,575.8990196423474,276,639,363,0.568075117370892,0.6003575129935419,0.3996424870064581,-0.030059159457522133,-0.004665611369481848,-0.025393548088040285,0.26623376623376616,-0.1625163826998689
11260,중랑구,2026-02,70483.57487922705,67500.0,991.7082295326446,938.9671361502348,207,32925.321875,26365.0,428.1755840322656,393.21620342589233,320,681,361,0.5301027900146843,0.43175560238523875,0.5682443976147613,0.02508704385041427,-0.26279414426233694,0.2878811881127512,0.06153846153846154,0.06572769953051649
11260,중랑구,2026-03,69188.1974248927,65000.0,965.5993561141651,918.0437322650644,233,30101.16265060241,26743.0,424.463416527342,398.6806318765455,332,694,362,0.521613832853026,0.4395854386600862,0.5604145613399139,-0.026327172288147405,-0.008669731865523223,-0.017657440422624182,0.1256038647342994,0.019089574155653377
11260,중랑구,2026-04,67502.70516717325,64800.0,964.5355631922046,933.9559706470981,329,41797.231292517004,40950.0,600.3924883038437,590.8768612621129,147,565,418,0.7398230088495575,0.6224679640808667,0.3775320359191333,-0.0011016918302860779,0.414474051063878,-0.4155757428941641,0.41201716738197436,-0.1858789625360231
11290,성북구,2023-05,73331.94594594595,74000.0,1016.5010632340488,993.0369196940501,185,43188.663286004055,43000.0,577.4345674267422,570.8703123896514,493,775,282,0.3638709677419355,0.5680609576438664,0.43193904235613356,,,,,
11290,성북구,2023-06,76029.62962962964,77000.0,1056.1592489091652,1078.8727697181926,189,42820.42923433875,43000.0,590.8192480799219,583.5278426142048,431,725,294,0.40551724137931033,0.5594035640838622,0.44059643591613784,0.03901440648664134,0.02317956251359643,0.01583484397304491,0.021621621621621623,-0.06451612903225812
11290,성북구,2023-07,73824.064171123,74700.0,1034.7870263505959,1001.6835016835017,187,42237.642857142855,42000.0,590.2681868501061,588.4429798752501,490,778,288,0.37017994858611825,0.5704248041568677,0.4295751958431323,-0.020235795483155794,-0.0009327069685131084,-0.019303088514642686,-0.010582010582010581,0.07310344827586213
11290,성북구,2023-08,75898.72380952381,74000.0,1059.3040013940797,1013.0955888631961,210,42740.86177105831,42950.0,593.232120977924,591.0934045797917,463,707,244,0.3451202263083451,0.5600206552578019,0.43997934474219813,0.02369277389372426,0.005021334698104951,0.01867143919561931,0.12299465240641716,-0.09125964010282772
11290,성북구,2023-09,77295.10638297872,76000.0,1061.0130436737827,1007.0629667007311,188,42352.24395604395,42000.0,585.6921955072231,585.3821709315939,455,741,286,0.38596491228070173,0.5520122481051223,0.4479877518948777,0.001613363375814636,-0.012709907646726082,0.014323271022540718,-0.10476190476190472,0.0480905233380482
11290,성북구,2023-10,77947.03676470589,74500.0,1055.2094935712314,1000.6671392410133,136,46398.21786492375,45100.0,622.476453371244,610.0217864923748,459,727,268,0.3686382393397524,0.58990793502487,0.41009206497512996,-0.005469819751184546,0.0628047601559123,-0.06827457990709684,-0.276595744680851,-0.018893387314439902
11290,성북구,2023-11,75856.7302631579,72250.0,1033.8273973719172,993.563980990916,152,46867.895074946464,47000.0,629.8124235400771,624.6758757248598,467,713,246,0.3450210378681627,0.6092046168839376,0.39079538311606243,-0.020263366023128837,0.011785136817790587,-0.032048502840919424,0.11764705882352944,-0.019257221458046758
11290,성북구,2023-12,72401.06481481482,73000.0,990.321058531457,946.8405760657758,108,49460.14734774067,49610.0,660.9762368894217,645.906579608237,509,868,359,0.41359447004608296,0.667436313905695,0.332563686094305,-0.04208278765977502,0.04948110291978303,-0.09156389057955805,-0.2894736842105263,0.21739130434782616
11290,성북구,2024-01,76506.88405797101,73900.0,1053.9374141376181,1000.7658772239896,138,47250.49180327869,47000.0,652.7665814203317,626.8134067033517,488,846,358,0.4231678486997636,0.6193599094823448,0.38064009051765524,0.06423811253746092,-0.012420500179741611,0.07665861271720253,0.2777777777777777,-0.025345622119815614
11290,성북구,2024-02,75366.66666666667,74500.0,1041.5001263781041,970.9309167941626,159,48632.63858093126,49000.0,652.5347960998465,637.9962192816635,451,741,290,0.3913630229419703,0.6265335736147108,0.37346642638528915,-0.011800783986486318,-0.00035508147488316766,-0.01144570251160315,0.15217391304347827,-0.12411347517730498
11290,성북구,2024-03,74483.85650224215,72300.0,1013.6358040915592,974.7474747474748,223,47081.43771043771,47000.0,645.2794374296841,612.7017791917049,594,1047,453,0.4326647564469914,0.6365988995505112,0.3634011004494888,-0.026754026793491814,-0.01111873069992153,-0.015635296093570283,0.40251572327044016,0.41295546558704443
11290,성북구,2024-04,76363.43173431735,75000.0,1044.2900356588925,984.3176509843177,271,48922.080555555556,48000.0,655.5302817380244,635.7566653649444,360,587,227,0.38671209540034074,0.6277281783354555,0.37227182166454453,0.030241859495883094,0.015885899524665126,0.014355959971217969,0.2152466367713004,-0.43935052531041074
11290,성북구,2024-05,76282.59541984733,76250.0,1055.3288527387995,1001.1017712754436,262,49031.108280254775,48000.0,673.7589033130736,636.2672322375397,471,745,274,0.36778523489932885,0.6384350257879599,0.36156497421204015,0.010570642927701712,0.027807443962343248,-0.017236801034641536,-0.03321033210332103,0.26916524701873934
11290,성북구,2024-06,82475.29691211402,81300.0,1147.2379745767996,1132.7374488346838,421,48822.20714285714,50000.0,672.1165901473785,649.3123214879797,420,674,254,0.3768545994065282,0.5858562957657613,0.41414370423423874,0.08709050415846842,-0.002437538350319901,0.08952804250878832,0.6068702290076335,-0.09530201342281874
11290,성북구,2024-07,82478.6012526096,80000.0,1102.3012032701206,1051.5122873345936,479,48977.31870669746,50000.0,674.7949750533361,667.2226855713094,433,717,284,0.39609483960948394,0.6121693172895654,0.38783068271043464,-0.03916952916700267,0.003985000437751962,-0.04315452960475463,0.13776722090261284,0.06379821958456966
11290,성북구,2024-08,80841.17647058824,78000.0,1112.296049484009,1081.0491493383743,374,49581.573113207545,49000.0,676.8962448318625,674.023466619897,424,644,220,0.3416149068322981,0.6085576273923411,0.3914423726076589,0.009067255106170125,0.0031139380941009875,0.005953317012069137,-0.21920668058455117,-0.101813110181311
